,experience_years,ai_tool_usage_hours_per_week,tasks_automated_percent,manual_work_hours_per_week,learning_time_hours_per_week,meeting_hours_per_week,collaboration_hours_per_week,error_rate_percent,task_complexity_score,focus_hours_per_day,work_life_balance_score,burnout_risk_score,job_role_Designer,job_role_Developer,job_role_Manager,job_role_Marketer,job_role_Writer,deadline_pressure_level_Low,deadline_pressure_level_Medium,productivity_score
10,-0.42259259589550424,1.3000792168074204,1.9458337350293626,-1.913883063321554,2.0583836217362887,-1.0616095250621203,-0.049109116144025036,-0.6629758157240085,0.1720979641102628,-0.14546136389059833,1.9444814822082819,-2.1420797830924214,False,False,False,False,True,True,False,98.6
11,-0.07442952714234252,1.386173377118715,1.7610914092743253,-1.913883063321554,-0.0012468260948559186,-0.7839857662785135,-1.2002753302657656,-1.150146075529589,-0.8763327739260849,0.15370506093010294,0.9911348449272146,-0.4548017019261115,False,True,False,False,False,False,True,86.3
12,-1.2930002677784087,0.18085513276059278,-0.013754506015142895,-0.32063906552433047,-0.7824859614790831,0.1770195525878173,-1.4633990363507348,-0.1758055559184283,1.2205287021466105,0.5276630919559792,-0.012387931158119671,0.3557534547126057,False,False,False,False,False,False,True,58.3
13,-0.770755664648666,1.2656415526829028,0.5536683516610438,-1.2796791418682905,-0.4273772635771617,0.30515359510332796,-0.08199957940464608,2.029627376985212,0.8710517894678279,-0.8185858197371755,-0.06256406996238666,0.4053792806292618,False,True,False,False,False,False,True,51.5
14,1.4923042822468853,-1.48937157727852,-1.7094251388381663,1.5974410871635893,-0.5694207427379303,1.9708961478049678,2.121661459056971,0.949952747145818,-0.8763327739260849,-0.5942110011216499,-0.6646777356135871,-0.024711210648424596,False,False,True,False,False,True,False,55.5
15,-0.770755664648666,1.6100181939280807,2.1635657618120856,-1.8520095100090403,1.8453184029951353,-0.39958363873198116,0.44424783276529234,0.4232821960046502,-1.57528659928365,-0.14546136389059833,0.539549595688814,-0.09087897853730004,False,True,False,False,False,False,True,72.9
16,-0.42259259589550424,-0.835055958912682,-1.1420022811619794,2.339923726913751,-0.7824859614790831,0.4119319638662536,-0.5095756017927211,0.8051183455819967,-1.2258096866048676,-0.8185858197371755,-0.8152061520263871,0.10211034447191819,False,False,False,True,False,True,False,48.5
17,-0.5966741302720852,0.9384837434999842,0.7516065578271555,-1.913883063321554,0.3538618718070655,-0.16467122745354484,-0.31223282222899423,0.5681165975684712,-0.5268558612473023,0.45287148575080355,1.6936007881869484,-1.9325485181109843,False,False,False,False,False,True,False,70.6
18,-0.2485110615189234,0.8696084152509486,0.7648024382382298,-0.70734877372754,-0.0012468260948559186,-0.39958363873198116,-1.6278513526538405,1.4568731526191918,0.5215748767890453,0.45287148575080355,0.13814048525468037,0.22893189959226196,False,False,False,False,True,False,True,59.8
19,0.7959781447405618,-1.2827455925314133,-1.1815899223952018,1.1179210489916094,0.993057528030524,-0.9121198087940242,-0.2793423589683729,-0.27455628425739736,0.1720979641102628,2.4722448532905354,-0.2130924863751867,0.9071515204532298,True,False,False,False,False,False,False,77.0
20,-1.4670818021549894,-0.5767734779787986,-0.5745794234857926,1.1488578256478659,0.1407966530659128,-0.5917847025052474,-0.31223282222899423,-0.3930571582641601,-1.57528659928365,2.173078428469834,0.589725734493081,-1.0282556902963607,False,False,False,False,False,True,False,67.0
21,-0.2485110615189234,2.2987714764184366,2.2427410442785303,-0.04220807561801947,0.21181839264629682,-1.040253851309535,-1.2331657935263867,0.7787848180249383,0.1720979641102628,0.9764127291870305,-1.0660868460477206,0.9071515204532298,False,False,False,False,True,False,True,79.5
22,-1.4670818021549894,1.9543948351732585,1.8666584525629182,-0.7537539387119253,-1.2796381385417732,0.64684437514469,0.37846690624405027,0.8380352550283199,-0.8763327739260849,-0.7437942135320003,-1.2166152624605209,0.9071515204532298,False,True,False,False,False,False,True,59.4
23,1.1441412134937237,-0.14630267642232628,0.25016310220633936,-0.8929694336650805,-0.07226856567524027,-0.8266971137836836,-1.1016039404839018,0.9697028928136117,-1.57528659928365,0.004121848519752312,1.2921916777528146,-0.7029308315093924,False,False,False,False,False,False,True,76.9
24,1.6663858166234662,-0.12908384436006742,-0.2908679946476992,1.2107313789603793,-0.6404424823183145,0.4759989851240091,0.1482336634197018,1.1935378770486083,1.5700056148253931,-0.5942110011216499,-1.1664391236562541,0.9071515204532298,False,False,False,False,False,False,True,61.8
25,-0.07442952714234252,0.955702575562243,0.6196477537164143,0.050602254350750504,1.4191879655128299,-0.5063620074949068,0.7402620021108829,-1.314730622761204,-0.5268558612473023,-0.07066975768542334,-1.2166152624605209,0.9071515204532298,False,False,False,False,False,False,False,70.2
26,-0.5966741302720852,-0.19795917260910306,0.12480223830113538,0.3135648559289329,-0.5694207427379303,1.0739578501963924,1.0691666347170945,0.21919735743744764,0.5215748767890453,-0.22025297009577333,-0.012387931158119671,-0.5485393731020176,False,False,False,True,False,True,False,67.0
27,1.6663858166234662,1.7133311863016343,1.365214996942102,-1.4034262484933173,1.91634014257552,-1.189743567577631,-0.7069183813564482,-1.314730622761204,0.8710517894678279,0.8268295167766798,0.539549595688814,-0.09639295919470615,False,True,False,False,False,False,True,94.6
28,1.4923042822468853,-0.9900254474730121,-0.7659196894463671,0.5765274575071159,1.5612314446735986,-0.6131403762578324,0.44424783276529234,-1.314730622761204,-1.57528659928365,-1.0429606383527015,-0.16291634757091972,0.9071515204532298,True,False,False,False,False,False,False,77.3
29,-1.6411633365315703,-1.1277761039710832,-1.1156105203398312,0.40637518589770344,-0.7824859614790831,0.796334091412786,0.7073715388502618,1.2264547864949311,-0.8763327739260849,-0.9681690321475261,-0.012387931158119671,0.3557534547126057,True,False,False,False,False,False,True,36.2
30,-0.5966741302720852,0.3013869571964049,0.17098781973989471,-0.2897022888680738,-1.1375946593810047,-0.5917847025052474,-0.41090421201085764,1.0552868573740517,-0.8763327739260849,-0.295044576300949,0.3388450404717474,0.06902646052748146,False,False,False,False,False,False,True,58.6
31,0.6218966103639809,-0.45624165354298635,-0.6603526461577743,0.9013636123978116,-0.285333784416393,-1.189743567577631,0.6744810755896408,-1.163312839308118,0.8710517894678279,0.5276630919559792,1.0413109837314811,-1.4032063749999852,False,False,False,True,False,True,False,84.3
32,-0.770755664648666,0.9384837434999842,1.048513867076323,-0.5062597254618709,-0.8535077010594674,-0.549073355000077,-0.7398088446170692,1.7333751919683054,0.5215748767890453,1.0512043353922054,0.7904302897101476,-1.1991890906759544,False,False,False,False,False,True,False,74.0
33,-0.9448371990252469,-1.2483079284068954,-0.9308681945847935,0.5610590691789873,1.3481662259324456,0.326509268855913,0.9047143184139886,-1.314730622761204,-0.5268558612473023,-0.5942110011216499,0.9911348449272146,-1.3646085103981413,True,False,False,False,False,True,False,58.1
34,-1.2930002677784087,0.0947609724492983,-0.4030329781418291,0.49918551586647397,1.206122746771677,-0.3782279649793961,0.5758096858077771,-1.314730622761204,-1.57528659928365,-0.295044576300949,0.4893734568845475,-0.9510599610926734,False,True,False,False,False,True,False,61.2
35,-1.6411633365315703,1.1106720641225731,1.028720046459712,-1.1559320352432632,-0.7824859614790831,-1.189743567577631,-0.8384802343989327,2.365379853337707,-1.2258096866048676,1.200787547802556,1.5430723717741484,-1.8167549243054533,False,True,False,False,False,True,False,69.0
36,0.2737335416108192,-0.8867124550994586,-0.508600021430422,1.071515884007224,-0.9245294406398518,-1.189743567577631,-0.31223282222899423,0.23236412121597685,-1.57528659928365,0.7520379105715048,0.4391973180802805,-0.013683249333612351,False,False,False,False,True,False,True,73.1
37,-0.770755664648666,2.3504279726052135,2.5132565927055492,-1.913883063321554,0.21181839264629682,0.796334091412786,0.1482336634197018,2.0098772313174185,0.8710517894678279,-0.7437942135320003,0.08796434645041384,-0.6312490829631113,False,True,False,False,False,True,False,70.5
38,0.4478150759874001,1.1451097282470908,1.365214996942102,-1.913883063321554,0.4959053509678342,-1.040253851309535,-0.6082469915745845,1.3186221329446353,0.5215748767890453,0.9016211229818555,1.2921916777528146,-0.7084448121667986,False,False,False,False,True,False,True,78.8
39,1.6663858166234662,-0.23239683673362074,0.17758575994543185,-1.1095268702588783,0.21181839264629682,-0.6344960500104175,-1.2002753302657656,-0.5115580322709228,0.5215748767890453,-0.5942110011216499,1.4427200941656146,-0.8187244253149235,False,False,False,False,True,False,True,75.1
40,0.7959781447405618,-1.2310890963446366,-1.1683940419841277,1.5200991455229476,0.4959053509678342,0.9244681339282966,1.0033857081958524,0.5615332156792068,-0.1773789485685198,-1.7160850941992787,-0.9155584296349206,0.9071515204532298,False,False,False,True,False,False,True,43.4
41,-0.42259259589550424,-0.30127216498265635,-0.145713310125884,0.14341258431952103,0.6379488301286026,0.11295253133006176,-0.37801374875023663,-0.3667236307071017,-0.5268558612473023,0.45287148575080355,0.03778820764614686,0.32266957076816805,False,False,False,True,False,False,True,60.5
42,-0.42259259589550424,0.42191878163221735,0.21057546097311713,-1.913883063321554,-0.7114642218986988,-0.7626300925259283,0.44424783276529234,-1.1896463668651764,-1.2258096866048676,0.004121848519752312,1.6434246493826818,-0.9951718063519234,False,False,False,False,True,False,True,69.4
43,0.2737335416108192,1.1106720641225731,1.4575861598196207,0.08153903100700716,-0.4273772635771617,-0.8053414400310986,-0.6082469915745845,-0.27455628425739736,1.5700056148253931,-0.36983618250612393,-0.4137970415922535,0.68659229415698,False,True,False,False,False,False,True,73.7
44,-1.6411633365315703,0.6457635984415828,0.37552396611154354,-0.33610745385245905,1.4191879655128299,-0.35687229122681086,-1.6607418159144616,-1.314730622761204,-1.2258096866048676,-1.4917102755837528,-0.012387931158119671,0.3557534547126057,False,False,False,False,False,False,True,57.3
45,-0.9448371990252469,-0.30127216498265635,0.11820429809559822,-0.3670442305087157,0.06977491348552843,0.15566387883523206,-1.2002753302657656,-0.6498090519454793,0.8710517894678279,-0.07066975768542334,1.1416632613400146,-1.4914300655184847,False,False,False,False,False,True,False,67.4
46,-0.07442952714234252,-0.5423358138542808,-0.7197341080076078,0.7312113407883997,1.7032749238343672,-0.14331555370095958,-0.24645189570775186,-0.7814766897307713,0.5215748767890453,1.0512043353922054,0.589725734493081,-1.0447976322685795,True,False,False,False,False,True,False,71.2
47,1.3182227478703044,-1.661559897901109,-1.7094251388381663,0.2516913026164196,-0.21431204483600882,-0.5917847025052474,-1.5949608893932192,0.07436295587362636,-0.8763327739260849,-0.07066975768542334,1.3423678165570816,-0.7415286961112363,False,False,False,True,False,False,True,65.3
48,-1.1189187334018278,-0.33570982910717406,-0.08633184827605037,1.2416681556166358,1.4191879655128299,-0.549073355000077,-0.9700420874414174,0.6602839440181757,0.8710517894678279,0.5276630919559792,-0.46397318039652025,0.7251901587588239,False,False,False,False,True,False,True,50.5
49,1.3182227478703044,2.5226162932278022,2.671607157638439,-1.496236578462088,-0.8535077010594674,-0.527717681247492,0.21401458994094447,0.008529136980980323,-0.5268558612473023,0.004121848519752312,-1.1162629848519874,0.9071515204532298,False,True,False,False,False,False,False,91.4
50,1.4923042822468853,-1.3860585849049667,-1.0430331780789235,0.8240216707571697,0.993057528030524,2.611566360382522,1.7269758999295177,-0.4852245047138644,-0.1773789485685198,-2.4640011562510313,-0.46397318039652025,-0.17910266905579997,False,False,True,False,False,True,False,63.3
51,-0.2485110615189234,-0.5767734779787986,-0.32385769567538447,-0.11955001725866138,-0.0012468260948559186,2.3125869278463296,0.9047143184139886,-0.07047144569019478,-1.57528659928365,-1.566501881788928,-0.1127402087666532,-0.46582966324092423,False,False,True,False,False,True,False,53.1
52,-0.770755664648666,0.11197980451155713,-0.1853009513591062,0.23622291428829098,-0.7114642218986988,-0.5917847025052474,-0.3451232854896153,0.7327011448000862,-0.8763327739260849,0.15370506093010294,0.03778820764614686,0.3116416094533558,False,False,False,True,False,False,True,47.6
53,-1.1189187334018278,-1.7820917223369213,-1.6962292584270922,-0.24329712388368854,-0.49839900315754593,-1.189743567577631,-2.0554273750419156,0.08752971965215557,-0.1773789485685198,2.173078428469834,1.4427200941656146,0.08556840249969982,True,False,False,False,False,False,False,55.4
54,0.2737335416108192,-0.9383689512862353,-0.7659196894463671,0.6384010108196292,-0.07226856567524027,4.81120075689879,3.8648560118698927,0.5154495424543544,-0.1773789485685198,-2.763167581071732,-1.8689050669159881,0.9071515204532298,False,False,True,False,False,False,True,42.2
55,1.4923042822468853,1.747768850426152,1.6555243659857324,-0.428917783821229,-0.285333784416393,-0.719918745020758,-0.1806709691865095,0.4627824873402376,0.5215748767890453,0.6024546981611542,-1.2667914012647874,0.9071515204532298,False,False,False,False,True,False,False,82.8
56,-1.6411633365315703,-0.8178371268504232,-0.4294247389639775,0.6538693991477578,-0.6404424823183145,-0.5063620074949068,1.1678380244989581,1.4963734439547798,-1.2258096866048676,0.5276630919559792,-0.4137970415922535,0.9071515204532298,False,False,False,False,False,False,False,40.0
57,0.4478150759874001,2.057707827546812,1.7412975886577138,-1.913883063321554,-0.8535077010594674,-0.22873824871130016,-1.33183718330825,1.259371695941254,-1.57528659928365,0.37807987954562855,-0.5643254580050535,0.9071515204532298,False,True,False,False,False,False,False,76.8
58,-0.5966741302720852,-0.49067931766750417,-0.508600021430422,-0.6145384437587701,1.2771444863520611,1.180736218959318,1.398071267323306,-0.8012268353985652,0.5215748767890453,-0.5194193949164746,0.13814048525468037,0.2344458802496681,False,False,True,False,False,False,True,41.9
59,1.4923042822468853,-0.008552019924254996,-0.06653802765943939,-0.32063906552433047,1.0640792676109083,-0.7839857662785135,-1.2331657935263867,0.554949833789942,1.2205287021466105,1.125995941597381,-0.06256406996238666,0.9071515204532298,False,False,False,True,False,False,False,73.9
60,-1.2930002677784087,2.074926659609071,2.0514007783179555,-1.341552695180804,-0.7114642218986988,-1.1470322200724605,-1.2331657935263867,0.7458679085786154,0.8710517894678279,0.07891345472492729,0.9911348449272146,-1.3590945297407353,False,False,False,True,False,True,False,81.7
61,1.1441412134937237,-0.9555877833484943,-1.1486002213675164,0.0660706426788791,-0.49839900315754593,0.7536227439076155,-0.31223282222899423,-0.7617265440629776,-1.2258096866048676,-0.5194193949164746,0.18831662405894692,0.19584801564782522,False,False,False,False,False,False,True,64.2
62,0.7959781447405618,0.16363630069833393,-0.046744207042828174,0.5765274575071159,0.4248836113874499,-0.015181511185448915,-0.08199957940464608,-1.314730622761204,0.5215748767890453,0.15370506093010294,0.13814048525468037,-0.6753609282223614,False,False,False,True,False,True,False,78.0
63,-0.9448371990252469,-0.9211501192239765,-0.9836517162290901,-0.5526648904462562,-0.7824859614790831,1.180736218959318,0.18112412668032343,1.259371695941254,-0.1773789485685198,-1.3421270631734024,1.1416632613400146,-1.4914300655184847,False,False,True,False,False,True,False,46.6
64,-0.5966741302720852,2.5398351252900615,2.922328885448847,-1.913883063321554,0.2828401322266812,-0.07924853244320425,0.44424783276529234,-0.45889097715680616,-1.2258096866048676,0.45287148575080355,-1.015910707243454,0.9071515204532298,False,True,False,False,False,False,False,84.4
65,-1.2930002677784087,-0.7145241344768697,-0.46241443999166276,1.288073320601021,0.1407966530659128,0.4973546588765942,-1.0358230139626599,0.489116014897296,-0.1773789485685198,0.37807987954562855,-0.06256406996238666,-0.49891354718536146,False,False,True,False,False,True,False,65.0
66,-1.6411633365315703,-0.6456488062278343,-0.5415897224581073,0.2516913026164196,0.4248836113874499,0.6895557226498604,1.0033857081958524,1.3317888967231648,0.5215748767890453,0.37807987954562855,0.589725734493081,-1.0392836516111734,True,False,False,False,False,True,False,47.1
67,-1.1189187334018278,-0.6112111421033164,-0.2182906523867915,-0.011271298961762809,-0.3563555239967774,-0.22873824871130016,0.1482336634197018,0.4825326330080315,0.1720979641102628,0.15370506093010294,-0.16291634757091972,0.9071515204532298,False,False,False,True,False,False,False,41.5
68,-1.1189187334018278,-0.9039312871617177,-0.6471567657467001,-0.38251261883684434,-0.7114642218986988,1.0312465026912223,0.6415906123290191,-0.9394778550731218,1.2205287021466105,-0.6690026073268253,1.091487122535748,-1.4473182202592347,False,False,True,False,False,True,False,57.7
69,-0.07442952714234252,1.455048705367751,1.5565552629026764,-0.9548429869775944,-1.1375946593810047,-1.1470322200724605,-1.726522742435704,1.246204932162725,-0.8763327739260849,1.5747455788284324,1.1416632613400146,-1.4804021042036726,False,True,False,False,False,True,False,92.3
70,0.6218966103639809,0.3530434533831817,0.22377134138419122,0.3290332442570615,-0.7824859614790831,-0.3355166174742258,0.2469050532015655,-0.6103087606098919,-0.5268558612473023,0.07891345472492729,-1.1162629848519874,0.9071515204532298,False,False,False,True,False,False,False,65.0
71,-0.9448371990252469,-1.3516209207804488,-1.7094251388381663,0.5610590691789873,-1.2796381385417732,-0.3355166174742258,0.6087001490683981,0.23236412121597685,-0.8763327739260849,-0.07066975768542334,0.690078012101614,-0.21770053365764333,False,False,False,True,False,False,True,50.5
72,1.1441412134937237,-0.5251169817920219,-0.8253011512962007,0.12794419599139242,0.708970569708987,-0.4636506599897365,-0.7398088446170692,-1.314730622761204,0.1720979641102628,1.0512043353922054,1.2921916777528146,-1.6072236593240157,False,False,False,False,False,True,False,82.2
73,0.7959781447405618,1.213985056496126,0.7450086176216187,-1.6045152967589864,0.3538618718070655,-1.189743567577631,-1.5620704261325982,1.2857052234983124,0.8710517894678279,1.5747455788284324,1.091487122535748,-0.5430253924446115,False,False,False,False,True,False,True,79.0
74,-0.2485110615189234,-1.1105572719088241,-1.1947858028062759,1.5974410871635893,0.2828401322266812,-0.2928052699690555,1.2007284877595792,0.03486266453803874,-1.57528659928365,-0.07066975768542334,0.38902117927601393,-0.8793782125463923,False,False,False,True,False,True,False,49.8
75,-0.07442952714234252,-0.30127216498265635,0.39531778672815454,-1.465299801805831,-0.7824859614790831,-0.9121198087940242,-0.016218652883403996,1.8584594478643324,-1.2258096866048676,1.125995941597381,1.9444814822082819,-1.2267589939629855,True,False,False,False,False,False,True,73.4
76,-0.42259259589550424,-0.6973053024146109,-0.4294247389639775,-0.691880385399412,0.3538618718070655,-0.5704290287526622,0.11534320015908076,-0.8736440361804757,-0.1773789485685198,0.004121848519752312,0.6399018732973475,0.7362181200736361,True,False,False,False,False,False,False,50.1
77,-1.6411633365315703,-0.33570982910717406,-0.3964350379362922,-1.0167165402901077,1.987361882155904,0.30515359510332796,-0.11489004266526712,-1.314730622761204,0.1720979641102628,1.2755791540077317,0.8406064285144146,-0.3445220887779866,False,False,False,False,False,False,True,71.0
78,0.4478150759874001,-1.33440208871819,-0.633960885335626,0.09700741933513576,0.708970569708987,-0.698563071268173,0.21401458994094447,0.24553088499450607,-0.1773789485685198,1.200787547802556,0.539549595688814,0.8134138492773237,False,False,False,True,False,False,False,53.0
79,1.1441412134937237,0.0947609724492983,-0.17210507094803215,0.8549584474134263,-0.3563555239967774,-0.20738257495871512,-0.9371516241807961,1.3186221329446353,0.5215748767890453,1.3503707602129067,-1.4173198176775879,0.9071515204532298,False,False,False,False,False,False,False,62.7
80,-0.5966741302720852,-0.43902282148072747,0.03243107542361645,1.906808853726157,-0.6404424823183145,0.34786494260849804,-1.4305085730901135,1.6412078455186008,-0.8763327739260849,-0.07066975768542334,-1.8689050669159881,0.9071515204532298,True,False,False,False,False,False,False,46.1
81,0.4478150759874001,-0.025770851986514135,-0.3172597554698473,-0.45985456047748624,2.626557538379363,2.013607495310138,1.990099606014487,-0.6037253787206273,-0.1773789485685198,-0.4446277887112996,-1.5678482340903879,0.9071515204532298,False,False,True,False,False,False,False,67.9
82,1.3182227478703044,0.47357527781899383,0.6460395145385629,0.8858952240696836,-0.49839900315754593,0.19837522634040233,-0.41090421201085764,1.4305396250621334,-1.2258096866048676,-0.5194193949164746,-1.8689050669159881,0.9071515204532298,False,False,False,False,False,False,False,74.4
83,0.7959781447405618,0.11197980451155713,0.26995692282295053,-0.9703113753057224,1.490209705093214,0.3692206163610835,0.3455764429834292,-0.755143162173713,-0.1773789485685198,-0.9681690321475261,1.1918394001442811,-1.5355419107777346,False,True,False,False,False,True,False,77.2
84,-0.9448371990252469,1.386173377118715,1.5697511433137508,-1.0940584819307497,0.5669270905482182,-0.03653718493803396,0.01667181037721763,1.2725384597197835,0.5215748767890453,-1.0429606383527015,-0.1127402087666532,0.44397714523110565,False,False,False,False,True,False,True,52.6
85,1.1441412134937237,-0.5595546459165398,-0.46901238019719965,0.48371712753834534,-0.9245294406398518,0.28379792135074294,1.1678380244989581,-1.314730622761204,1.5700056148253931,-0.07066975768542334,-0.16291634757091972,0.48257500983294954,False,False,False,False,False,False,True,68.3
86,-0.5966741302720852,1.2656415526829028,1.035317986665249,-1.511704966790216,0.708970569708987,-0.03653718493803396,0.27979551646218653,0.8512020188068491,1.5700056148253931,0.7520379105715048,-0.46397318039652025,0.9071515204532298,False,False,False,False,False,False,False,69.1
87,0.6218966103639809,0.8696084152509486,0.817585959882526,-0.45985456047748624,0.4248836113874499,0.13430820508264701,0.21401458994094447,-0.1823889378076929,1.2205287021466105,-0.22025297009577333,0.38902117927601393,-0.8738642318889862,False,True,False,False,False,True,False,80.7
88,-0.2485110615189234,1.6788935221771166,1.154080910364916,-1.0012481519619794,0.2828401322266812,-0.03653718493803396,-0.3451232854896153,1.107953912488168,-1.2258096866048676,0.6772463043663292,0.3388450404717474,-0.8352663672871423,False,False,False,False,True,True,False,70.6
89,1.1441412134937237,0.7318577587528773,0.7845962588548407,-0.691880385399412,-0.7114642218986988,-1.189743567577631,-1.1673848670051443,1.1211206762666974,0.1720979641102628,0.15370506093010294,-0.06256406996238666,0.9071515204532298,False,True,False,False,False,False,False,58.6
90,1.4923042822468853,0.11197980451155713,-0.013754506015142895,-0.8929694336650805,1.91634014257552,-0.27144959621647047,-0.4437946752714787,-1.314730622761204,0.8710517894678279,0.45287148575080355,1.5430723717741484,-1.8112409436480468,False,False,False,True,False,True,False,82.4
91,0.9700596791171427,-1.4377150810917434,-1.076022879106609,0.6074642341633725,0.2828401322266812,3.18816955170232,1.1020570979777156,0.6997842353537633,0.5215748767890453,-2.2396263376355052,-0.5643254580050535,-0.09087897853730004,False,False,True,False,False,True,False,48.1
92,0.09965200723423835,-0.5251169817920219,-0.6405588255411632,-0.5062597254618709,1.7032749238343672,1.0312465026912223,1.430961730583927,0.554949833789942,-1.57528659928365,-1.2673354569682271,0.8907825673186811,-1.2874127811944542,False,False,True,False,False,True,False,53.9
93,1.3182227478703044,-0.9383689512862353,-0.7923114502685155,-0.07314485227427667,-0.4273772635771617,-0.8266971137836836,0.1482336634197018,-0.3798903944856309,-1.57528659928365,-0.07066975768542334,1.9444814822082819,-2.1420797830924214,True,False,False,False,False,True,False,80.3
94,0.6218966103639809,-0.6112111421033164,-0.35684739670306975,-1.4498314134777026,0.06977491348552843,1.1166691977015628,0.510028759286535,-0.8473105086234174,0.8710517894678279,-0.36983618250612393,1.6936007881869484,-1.9325485181109843,False,False,True,False,False,True,False,78.1
95,-1.1189187334018278,0.5941071022548062,0.2567610424118765,-0.7846907153681819,0.6379488301286026,-0.9548311562991945,-1.3647276465688714,-0.6432256700562148,0.8710517894678279,1.200787547802556,1.4928962329698818,-1.7726430790462033,False,False,False,False,False,True,False,77.1
96,-1.6411633365315703,-0.7317429665391287,-0.4294247389639775,-0.16595518224304665,-0.285333784416393,1.7786950840317017,0.37846690624405027,1.114537294377433,1.2205287021466105,-2.090043125225155,-1.1664391236562541,0.9071515204532298,False,False,True,False,False,False,False,31.7
97,-0.9448371990252469,-1.2655267604691542,-1.4982910522609805,0.35997002091331814,-0.0012468260948559186,1.4797156514955099,2.187442385578214,0.5351996881221484,-1.57528659928365,-2.763167581071732,-0.26326862517945326,0.5597707390366362,False,False,True,False,False,False,True,29.2
98,0.7959781447405618,-0.33570982910717406,-0.04014626683729103,0.050602254350750504,1.987361882155904,-1.189743567577631,-1.6936322791750829,-1.314730622761204,-1.2258096866048676,0.7520379105715048,0.8907825673186811,-0.3720919920650182,False,False,False,False,True,False,True,90.4
99,-0.07442952714234252,0.07754214038703947,0.7054209763883963,-1.589046908430858,-0.6404424823183145,-0.8053414400310986,-1.2331657935263867,0.9697028928136117,-1.57528659928365,1.3503707602129067,1.6936007881869484,-1.0282556902963607,False,False,False,False,False,False,True,75.0
100,-0.9448371990252469,-0.6112111421033164,-1.1420022811619794,0.6538693991477578,-1.3506598781221573,0.048885510072306425,0.18112412668032343,0.344281613333475,1.2205287021466105,0.6024546981611542,-0.1127402087666532,0.44397714523110565,False,False,False,True,False,False,True,47.5
101,1.6663858166234662,1.1278908961848315,0.8703694815268227,-0.44438617214935766,-0.7824859614790831,-1.189743567577631,-0.7398088446170692,0.26528103066229974,1.2205287021466105,1.724328791238783,-0.5643254580050535,0.9071515204532298,False,True,False,False,False,False,False,83.2
